"carat","depth","table","x","y","z","cutNumber","colorNumber","priceNumber"
0.64,60,59,5.59,5.65,3.37,5,3,2
0.54,61.5,57,5.21,5.26,3.22,3,4,2
0.74,64.8,59,5.63,5.6,3.64,1,4,2
0.57,61.1,57,5.34,5.36,3.27,3,4,2
0.7,62,56,5.71,5.74,3.55,3,6,2
0.6,62.8,57,5.37,5.39,3.38,3,7,2
0.57,60.8,54.8,5.36,5.4,3.27,3,6,2
0.53,59.6,58,5.36,5.32,3.18,4,6,2
0.71,63.3,57,5.59,5.69,3.57,5,1,2
0.72,63.7,54,5.71,5.68,3.63,2,1,2
0.51,63.8,58,5.06,5.09,3.24,5,4,2
0.52,61.6,55,5.14,5.18,3.18,3,4,2
0.64,59.3,60.7,5.59,5.66,3.34,2,5,2
0.52,62.1,58,5.12,5.16,3.19,5,5,2
0.55,60.8,56.9,5.27,5.31,3.22,3,4,2
0.55,62,53.8,5.25,5.28,3.27,3,4,2
0.52,62.5,57,5.15,5.19,3.23,3,5,2
0.98,59.6,60,6.43,6.3,3.79,4,2,2
0.52,60.7,55,5.19,5.29,3.18,3,4,2
0.5,57.8,62,5.23,5.28,3.04,2,7,2
0.62,61.4,59,5.5,5.47,3.37,4,5,2
0.72,64,57,5.67,5.71,3.64,5,1,2
0.56,61.6,55,5.32,5.35,3.28,3,4,2
0.7,63.4,61,5.58,5.62,3.55,2,3,2
0.7,63.8,58,5.59,5.66,3.59,2,3,2
0.56,61.4,55,5.35,5.33,3.28,3,7,2
0.56,61.4,57,5.36,5.32,3.28,3,7,2
0.56,60.9,56,5.36,5.31,3.25,3,7,2
0.56,61,57,5.35,5.28,3.24,3,7,2
0.56,61.1,58,5.34,5.3,3.25,4,7,2
0.56,61.9,57,5.3,5.26,3.27,3,7,2
0.56,61.5,57,5.33,5.28,3.26,3,7,2
0.56,62.1,57,5.28,5.25,3.27,3,7,2
0.56,61.1,57,5.37,5.33,3.27,3,6,2
0.53,60.8,56,5.24,5.27,3.2,3,7,2
0.5,62.1,58,5.07,5.1,3.16,5,7,2
0.72,61.9,57,5.73,5.77,3.56,3,4,2
0.96,64.5,60,6.16,6.11,3.96,1,4,2
0.6,61.2,57,5.43,5.45,3.33,3,6,2
0.57,61.9,60,5.35,5.31,3.3,4,6,2
0.59,62.2,56,5.4,5.37,3.35,3,4,2
0.5,63.3,56,5.1,5.07,3.22,5,4,2
0.5,62.2,56,5.12,5.1,3.18,3,4,2
0.69,57.8,66,5.9,5.84,3.39,1,4,2
0.75,61.1,57,5.88,5.84,3.58,4,2,2
0.58,59.9,58,5.49,5.37,3.25,4,4,2
0.71,63.6,60,5.64,5.61,3.58,2,5,2
0.62,62.3,56,5.43,5.46,3.39,3,5,2
0.7,60.7,58,5.7,5.73,3.47,5,4,2
0.7,62.2,58,5.69,5.72,3.55,4,3,2
0.7,61.2,57,5.71,5.79,3.52,3,4,2
0.68,58.1,60,5.8,5.91,3.4,2,5,2
0.64,62.3,58,5.53,5.49,3.43,4,7,2
0.64,62.5,56,5.55,5.53,3.46,3,5,2
0.72,61.6,57,5.75,5.68,3.52,3,5,2
0.56,61.7,57,5.3,5.32,3.27,3,6,2
0.51,62.8,57,5.1,5.07,3.2,3,6,2
0.7,65.3,55,5.6,5.49,3.62,1,5,2
0.71,62.4,58,5.67,5.7,3.55,5,3,2
0.71,61.2,56,5.69,5.72,3.49,5,3,2
0.7,60,60,5.76,5.8,3.47,5,3,2
0.55,60,56,5.35,5.39,3.21,3,4,2
0.59,61.7,56,5.39,5.41,3.33,3,7,2
0.72,62.5,56,5.68,5.71,3.56,5,4,2
0.55,61.9,55,5.3,5.24,3.25,3,6,2
0.72,62.1,54,5.77,5.82,3.6,3,4,2
0.66,62.7,55,5.56,5.61,3.5,3,7,2
0.55,62.2,55,5.26,5.22,3.26,3,6,2
0.55,61.1,55,5.33,5.3,3.25,3,6,2
0.55,58.5,58,5.42,5.39,3.16,3,7,2
0.67,60.4,61,5.61,5.64,3.4,5,4,2
0.54,62.2,56,5.18,5.23,3.24,3,4,2
0.71,61.3,58,5.73,5.75,3.52,5,4,2
0.5,64,55,5.08,5.05,3.24,2,4,2
0.56,61.6,56,5.32,5.29,3.27,3,4,2
0.58,62.9,54,5.31,5.34,3.35,5,6,2
0.51,62.2,57,5.12,5.14,3.19,3,5,2
0.75,62.4,56,5.78,5.82,3.62,5,1,2
0.51,62.2,57,5.12,5.17,3.2,3,5,2
0.7,59.9,59,5.75,5.8,3.46,3,2,2
0.7,62.1,58,5.68,5.72,3.54,3,2,2
0.82,62.2,58,5.98,5.94,3.71,4,1,2
0.64,61.1,55,5.58,5.61,3.43,3,3,2
0.65,62.9,58,5.51,5.53,3.47,5,2,2
0.51,61.6,55,5.16,5.19,3.19,3,6,2
0.51,61.7,55,5.14,5.17,3.18,3,5,2
0.56,61.2,56,5.3,5.34,3.26,3,6,2
0.77,61,59,5.94,5.99,3.64,5,1,2
0.71,63.4,56,5.68,5.62,3.58,5,4,2
0.71,62.1,56,5.76,5.71,3.56,3,3,2
0.7,62,60,5.7,5.62,3.51,4,4,2
0.54,61.3,56,5.28,5.23,3.22,3,4,2
0.7,63.3,57,5.58,5.63,3.55,5,4,2
0.71,60.7,57,5.78,5.81,3.52,5,5,2
0.71,62.6,57,5.73,5.68,3.57,1,5,2
0.62,57.1,60,5.65,5.7,3.24,1,5,2
0.8,60,60,6.1,5.97,3.66,4,1,2
0.7,62.6,56,5.66,5.69,3.55,3,5,2
0.64,62,56,5.57,5.53,3.44,3,6,2
0.54,61.5,54,5.26,5.24,3.23,3,4,2
0.54,60.6,56,5.27,5.26,3.19,3,4,2
0.54,61.4,55,5.3,5.22,3.23,3,4,2
0.54,60.5,55,5.28,5.24,3.18,4,4,2
0.6,61.3,60,5.39,5.41,3.31,3,4,2
0.52,58.9,64,5.23,5.3,3.1,5,6,2
0.52,61.5,55,5.17,5.21,3.19,3,5,2
0.7,59.7,63,5.71,5.78,3.43,2,6,2
0.73,63,58,5.71,5.75,3.61,5,2,2
0.26,61.8,59,4.11,4.14,2.55,5,6,1
0.33,60.6,56,4.51,4.54,2.74,3,3,1
0.33,61,55,4.49,4.52,2.75,3,3,1
0.3,62.2,54,4.29,4.33,2.68,3,3,1
0.41,63.5,57,4.7,4.72,2.99,2,2,1
0.31,64,59,4.25,4.28,2.73,2,3,1
0.32,61.7,56,4.4,4.42,2.72,3,2,1
0.24,61.5,56,3.99,4.01,2.46,3,5,1
0.3,62.1,57,4.29,4.34,2.68,3,2,1
0.3,62.1,54,4.29,4.31,2.67,3,2,1
0.4,62.2,55,4.75,4.77,2.96,3,3,1
0.34,61.5,55,4.49,4.52,2.77,3,4,1
0.3,57.9,61,4.4,4.42,2.56,2,4,1
0.32,61.6,59,4.38,4.35,2.69,4,4,1
0.32,62.5,55,4.4,4.37,2.74,3,4,1
0.51,61.2,56,5.17,5.19,3.17,3,5,2
0.72,61.4,61,5.7,5.77,3.52,5,1,2
0.51,62.4,57,5.08,5.12,3.18,3,5,2
0.51,61.2,56,5.17,5.19,3.17,3,5,2
0.7,66,56,5.45,5.52,3.62,1,7,2
0.59,60.6,60,5.44,5.49,3.31,5,6,2
0.7,63.4,55,5.59,5.64,3.56,5,3,2
0.7,62.2,58,5.63,5.66,3.51,5,4,2
0.57,61.7,56,5.3,5.33,3.28,3,4,2
0.79,63.3,57,5.86,5.83,3.7,5,2,2
0.58,59.7,59,5.45,5.4,3.24,4,4,2
0.71,63.1,57,5.61,5.65,3.55,2,3,2
0.71,62.5,60,5.68,5.75,3.57,5,3,2
0.61,62.4,57,5.44,5.46,3.4,5,7,2
0.57,60.7,56,5.37,5.41,3.27,3,5,2
0.7,61,56,5.69,5.82,3.51,3,1,2
0.51,62.4,54,5.12,5.17,3.21,3,4,2
0.71,59,58,5.84,5.89,3.46,5,5,2
0.71,62,56,5.69,5.72,3.54,5,2,2
0.51,61.7,56,5.14,5.16,3.18,3,5,2
0.55,60.1,56,5.33,5.38,3.22,3,2,2
1,63.9,59,6.27,6.2,3.99,2,5,2
0.72,61.4,57,5.76,5.8,3.55,3,1,2
0.57,61.7,56,5.3,5.37,3.29,3,7,2
0.7,63.2,56,5.61,5.5,3.51,5,5,2
0.7,61.2,57,5.67,5.74,3.49,5,5,2
0.81,62.2,57,5.95,5.92,3.69,3,1,2
0.54,61.1,58,5.3,5.24,3.22,4,7,2
0.7,61.3,58,5.75,5.67,3.5,4,4,2
0.73,62.7,57,5.71,5.74,3.59,5,1,2
0.66,58.1,59.9,5.68,5.72,3.31,2,4,2
0.51,62.6,56,5.09,5.13,3.2,5,4,2
0.75,65.1,57,5.7,5.66,3.7,1,5,2
0.73,61.2,58,5.84,5.8,3.56,4,3,2
0.57,61.8,56,5.34,5.31,3.29,3,7,2
0.59,61.9,56,5.39,5.34,3.32,3,7,2
0.71,62.3,57,5.7,5.76,3.57,5,4,2
0.71,64.5,56,5.61,5.56,3.6,1,2,2
0.5,61.5,56,5.11,5.14,3.15,3,4,2
0.5,62.6,59,5.02,5.05,3.15,5,6,2
0.5,62,55,5.08,5.11,3.16,5,6,2
0.6,61.3,57,5.4,5.47,3.33,3,4,2
0.58,60.7,58,5.41,5.36,3.27,4,6,2
0.75,60.4,60,5.89,5.93,3.57,5,3,2
0.74,61.7,55,5.83,5.87,3.61,3,1,2
0.7,62.2,58,5.69,5.76,3.56,4,4,2
0.7,58.6,60,5.79,5.91,3.43,5,2,2
0.7,62.1,55,5.66,5.71,3.53,5,3,2
0.6,62.8,61,5.41,5.33,3.37,4,7,2
0.65,61.8,55,5.6,5.56,3.45,3,3,2
0.55,61.2,57,5.3,5.28,3.24,3,6,2
0.71,63.2,59,5.6,5.64,3.55,5,4,2
0.7,61.5,57,5.64,5.68,3.48,5,3,2
0.7,62.7,56,5.6,5.62,3.52,5,3,2
0.7,61.7,62,5.69,5.65,3.5,4,5,2
0.7,61.1,58,5.69,5.7,3.48,3,3,2
0.73,62.2,57,5.8,5.77,3.6,4,3,2
1.01,63.1,60,6.42,6.25,3.99,5,4,2
0.54,61,57,5.26,5.3,3.22,3,5,2
0.7,60.6,61,5.71,5.77,3.48,2,5,2
0.74,62.8,57,5.77,5.73,3.61,4,4,2
0.7,62.1,55,5.69,5.72,3.54,3,3,2
0.7,61.6,53,5.73,5.76,3.54,3,2,2
0.7,62.5,55,5.68,5.71,3.56,3,2,2
0.51,61,57,5.17,5.16,3.15,3,4,2
0.75,58.6,60,5.99,6.03,3.52,5,5,2
0.71,62.6,54,5.68,5.73,3.57,3,2,2
0.7,61.6,61,5.64,5.66,3.48,2,6,2
0.51,62.3,55,5.14,5.1,3.19,3,4,2
0.6,60.9,58,5.43,5.48,3.32,5,6,2
0.6,62,56,5.4,5.43,3.36,3,6,2
0.72,61.4,55,5.81,5.78,3.56,3,3,2
1,65.4,57,6.28,6.2,4.08,1,2,2
0.52,61.1,58,5.19,5.22,3.18,5,4,2
0.47,61.6,56,4.97,5.01,3.07,3,6,2
0.7,62.1,56,5.74,5.67,3.54,3,3,2
0.68,60.7,58,5.68,5.75,3.47,5,4,2
0.72,60.6,61,5.73,5.79,3.49,5,4,2
0.72,62.6,60,5.7,5.65,3.55,4,4,2
0.61,59.7,57,5.57,5.52,3.31,3,6,2
0.78,63.1,56,5.82,5.88,3.69,2,2,2
0.55,62.6,56,5.24,5.27,3.29,3,4,2
0.7,64.7,60,5.55,5.49,3.57,1,2,2
0.7,63.8,59,5.62,5.58,3.57,2,4,2
0.7,65,57,5.52,5.59,3.61,2,3,2
0.56,61.8,55,5.33,5.28,3.28,3,6,2
0.56,61.8,56,5.33,5.28,3.28,3,6,2
0.7,65.2,56,5.63,5.54,3.64,1,4,2
0.7,64.7,55,5.62,5.51,3.6,1,2,2
0.56,61,56,5.33,5.35,3.26,3,5,2
0.55,61.8,55,5.28,5.3,3.27,3,5,2
0.76,62,58,5.84,5.9,3.64,5,2,2
0.55,61.9,56,5.26,5.34,3.26,3,3,2
0.71,58.8,63,5.75,5.88,3.42,2,6,2
0.5,62.2,57,5.03,5.07,3.14,5,5,2
0.7,63.8,58,5.56,5.67,3.58,2,5,2
0.7,66,56,5.59,5.56,3.68,1,5,2
0.5,61.1,55,5.14,5.18,3.15,5,5,2
0.73,62,56,5.75,5.8,3.58,3,2,2
0.71,61.5,56,5.71,5.74,3.52,3,3,2
0.61,60.1,56,5.55,5.59,3.35,5,3,2
0.71,62.1,57,5.71,5.76,3.56,5,6,2
0.54,60.7,56,5.25,5.3,3.2,5,4,2
0.71,59.7,60,5.79,5.84,3.47,5,7,2
0.59,62.2,60,5.37,5.33,3.33,4,5,2
0.61,60.8,59,5.41,5.48,3.31,2,6,2
0.6,60.4,57,5.53,5.49,3.33,3,7,2
0.59,62.7,56,5.33,5.36,3.35,3,4,2
0.71,64.3,57,5.62,5.55,3.59,2,5,2
0.72,68.4,64,5.38,5.32,3.66,1,6,2
0.7,65.1,56,5.49,5.41,3.55,1,6,2
0.63,62,57,5.47,5.5,3.4,5,3,2
0.71,62.7,59,5.66,5.69,3.56,4,2,2
0.7,63.1,54,5.61,5.67,3.56,5,2,2
0.71,59.5,58,5.82,5.87,3.48,5,5,2
0.55,62.5,56,5.25,5.22,3.27,3,4,2
0.55,61.9,56,5.27,5.23,3.25,3,4,2
0.91,65,58,6.05,6.02,3.92,1,2,2
0.71,64.1,60,0,0,0,2,5,2
0.6,62.2,56,5.39,5.42,3.36,5,4,2
0.67,59.4,59.4,5.71,5.8,3.41,5,4,2
0.7,62.9,56,5.68,5.71,3.58,5,5,2
0.66,61,57,5.61,5.66,3.43,3,3,2
0.72,61.5,56,5.8,5.75,3.55,3,3,2
0.67,57.5,60.1,5.78,5.83,3.34,2,4,2
0.72,65.7,57,5.56,5.64,3.68,1,2,2
0.74,58.3,58,5.97,5.93,3.47,4,4,2
0.5,61.5,60,5.04,5.08,3.11,5,6,2
0.58,61.9,57,5.33,5.36,3.31,3,4,2
0.58,61.8,56,5.35,5.36,3.31,3,4,2
0.55,61.7,55,5.27,5.29,3.26,3,7,2
0.71,59.2,60,5.85,5.91,3.48,5,5,2
1.04,65.4,60,6.39,6.3,4.15,1,5,2
0.58,61.6,56,5.37,5.4,3.31,3,4,2
0.7,59.8,61,5.76,5.74,3.44,4,6,2
0.53,58.9,60,5.23,5.3,3.1,5,4,2
0.7,62.2,58,5.63,5.66,3.51,5,2,2
0.71,61.4,57,5.76,5.8,3.55,3,4,2
0.71,61.9,58,5.72,5.75,3.55,5,2,2
0.71,63.2,58,5.58,5.68,3.56,5,4,2
0.52,60.6,56,5.22,5.24,3.17,3,5,2
0.53,62.7,56,5.23,5.13,3.25,3,4,2
0.7,64.5,57,5.53,5.57,3.58,2,3,2
0.74,63.1,55,5.72,5.78,3.63,5,3,2
0.7,61.4,54,5.77,5.66,3.51,5,3,2
0.52,61.5,56,5.19,5.22,3.2,3,5,2
0.9,59.9,66,6.18,6.14,3.69,1,6,2
0.7,62.8,55,5.68,5.65,3.56,3,5,2
0.72,62.4,58,5.71,5.76,3.58,3,1,2
0.66,61.6,61,5.56,5.63,3.43,2,4,2
0.32,62.6,56,4.41,4.37,2.75,3,5,1
0.3,62.6,56,4.31,4.29,2.69,3,2,1
0.3,63.9,55,4.27,4.24,2.72,2,3,1
0.3,62.9,56,4.31,4.28,2.7,4,3,1
0.32,61.3,57,4.43,4.41,2.71,3,1,1
0.32,61.9,58,4.39,4.33,2.7,4,1,1
0.32,61.6,61,4.4,4.36,2.7,4,2,1
0.32,59.9,61,4.47,4.44,2.67,4,2,1
0.32,61,59,4.42,4.36,2.68,4,4,1
0.32,63.4,55,4.35,4.32,2.75,5,4,1
0.32,62.5,57,4.38,4.35,2.73,3,4,1
0.32,63.8,55,4.35,4.34,2.77,2,5,1
0.3,61.2,60,4.31,4.29,2.63,4,3,1
0.3,59.5,62,4.35,4.32,2.58,4,3,1
0.3,62.9,58,4.24,4.22,2.66,4,3,1
0.7,59.6,60,5.77,5.71,3.42,4,5,2
0.82,57.4,59,6.25,6.19,3.57,2,1,2
0.71,61.8,58,5.67,5.73,3.52,5,3,2
0.7,60.7,58,5.74,5.8,3.5,5,4,2
0.71,61.8,56,5.73,5.76,3.55,5,2,2
0.71,58.9,59,5.78,5.84,3.42,5,2,2
0.71,61,58,5.77,5.81,3.53,3,2,2
0.62,61.8,57,5.47,5.5,3.39,3,4,2
0.75,62.7,61,5.75,5.71,3.59,4,2,2
0.7,63,54,5.63,5.7,3.57,3,2,2
0.7,59.9,57,5.77,5.74,3.45,3,3,2
0.7,64.3,57,5.63,5.59,3.61,2,2,2
0.6,62.9,57,5.35,5.31,3.35,3,5,2
0.6,63,55,5.39,5.37,3.39,3,5,2
0.53,61.4,56,5.21,5.25,3.21,3,6,2
0.76,62.1,54,5.88,5.84,3.64,3,4,2
0.73,63.7,58,5.69,5.64,3.61,2,2,2
0.72,61.8,56,5.79,5.73,3.56,4,3,2
0.59,59.4,63,5.42,5.46,3.23,5,6,2
0.7,62.2,57,5.67,5.72,3.54,5,3,2
0.51,62,55,5.13,5.16,3.19,3,7,2
0.71,61.1,60.6,5.71,5.74,3.49,2,2,2
0.52,60.4,56,5.24,5.26,3.17,3,7,2
0.55,62.4,59,5.2,5.22,3.25,5,5,2
0.71,62.8,58,5.63,5.7,3.56,5,5,2
0.7,62.2,55,5.62,5.67,3.51,5,2,2
0.71,63.2,58,5.68,5.65,3.58,5,4,2
0.6,61.2,56,5.43,5.47,3.33,3,4,2
0.6,62.5,56,5.37,5.41,3.36,3,4,2
0.71,60.6,59,5.78,5.74,3.49,4,4,2
0.53,59.2,60,5.37,5.31,3.16,4,7,2
0.73,65.5,60,5.64,5.54,3.66,1,7,2
0.56,62.6,53,5.27,5.31,3.31,3,4,2
0.72,61.5,59,5.73,5.78,3.54,4,2,2
0.71,57,62,5.84,5.87,3.34,1,5,2
0.7,60.5,59,5.67,5.73,3.45,4,1,2
0.7,63.1,57,5.64,5.58,3.54,1,4,2
0.7,57.8,62,5.79,5.84,3.36,2,6,2
0.7,64.9,56,5.68,5.56,3.65,1,3,2
0.53,61.6,57,5.2,5.22,3.21,3,4,2
0.52,59.2,58,5.31,5.28,3.14,4,4,2
0.7,60.8,59,5.68,5.71,3.46,4,2,2
0.74,61.6,57,5.77,5.83,3.57,3,1,2
0.48,62.1,55,5,5.05,3.12,3,5,2
0.77,62.9,58,5.83,5.87,3.68,5,1,2
0.59,62.3,56,5.34,5.39,3.34,3,4,2
0.7,61.3,58,5.71,5.74,3.51,4,3,2
0.64,62.3,54,5.54,5.56,3.46,3,4,2
0.73,62.1,57,5.75,5.71,3.56,3,6,2
0.63,62.1,56,5.54,5.51,3.43,3,6,2
0.63,63.1,58,5.42,5.46,3.43,5,4,2
0.56,61.3,55,5.31,5.33,3.26,3,3,2
0.53,62.2,56,5.18,5.2,3.23,3,5,2
0.7,61.8,59,5.69,5.76,3.54,4,6,2
0.77,61.4,55,5.9,5.95,3.64,3,1,2
0.83,60.6,63,6.03,6.08,3.67,2,1,2
0.72,62.4,59,5.67,5.71,3.55,5,3,2
0.53,60.8,56,5.22,5.24,3.18,3,5,2
0.5,63,57,5.05,5.01,3.17,4,5,2
0.5,61.9,58,5.1,5.07,3.15,4,5,2
0.5,62.2,54,5.11,5.09,3.17,3,5,2
0.5,61.8,56,5.15,5.11,3.17,4,5,2
0.62,60.1,58,5.52,5.54,3.32,5,4,2
0.7,63.1,57,5.61,5.65,3.55,2,5,2
0.7,61.2,56,5.72,5.78,3.52,3,5,2
0.7,62.3,58,5.62,5.78,3.55,5,5,2
0.7,61.4,57,5.73,5.77,3.53,5,5,2
0.71,59.9,59,5.79,5.83,3.48,3,5,2
0.77,60.3,56,5.96,5.92,3.58,3,4,2
0.51,61.6,54,5.17,5.19,3.19,3,4,2
0.73,60.8,58,5.82,5.85,3.55,4,4,2
0.85,59.2,64,6.13,6.17,3.64,2,1,2
0.53,61.8,55,5.21,5.24,3.23,3,6,2
0.7,60.1,57,5.78,5.81,3.48,3,5,2
0.73,59.6,56,5.89,5.85,3.5,3,5,2
0.7,63.2,61,5.61,5.49,3.51,5,6,2
0.56,62.3,55,5.31,5.25,3.29,3,4,2
0.73,59.2,64,5.92,5.83,3.48,1,5,2
0.7,64.3,57,5.63,5.56,3.6,2,6,2
0.75,62.1,57,5.82,5.78,3.6,3,3,2
0.5,61,57,5.13,5.16,3.14,3,5,2
0.71,59.9,65,5.71,5.74,3.43,2,2,2
0.59,61.5,57,5.4,5.46,3.34,3,4,2
0.7,65.6,55,5.59,5.5,3.64,1,7,2
0.7,57.7,65,5.78,5.72,3.32,2,5,2
0.61,60.9,57,5.46,5.5,3.34,3,4,2
0.61,62.1,56,5.42,5.44,3.37,3,4,2
0.7,65.9,59,5.53,5.49,3.63,1,5,2
0.56,60.7,56,5.33,5.32,3.23,3,4,2
0.56,59.7,59,5.41,5.35,3.21,4,4,2
0.56,59.9,58,5.37,5.34,3.21,4,6,2
0.6,57.9,67,5.66,5.47,3.23,1,4,2
0.72,63.7,57,5.66,5.7,3.62,5,3,2
0.52,61.6,57,5.16,5.2,3.19,3,5,2
0.54,61.9,56,5.2,5.23,3.23,3,5,2
0.59,62.2,56,5.35,5.39,3.34,3,4,2
0.71,62.1,60,5.68,5.62,3.51,4,5,2
0.71,62.3,60,5.7,5.67,3.54,4,5,2
0.53,60.5,58,5.27,5.3,3.2,5,7,2
0.7,60.3,58,5.73,5.77,3.47,4,4,2
0.72,61.6,54,5.78,5.82,3.57,3,4,2
0.71,62.4,59,5.68,5.7,3.55,5,4,2
0.63,60.4,58,5.59,5.64,3.39,4,6,2
0.67,63.2,60,5.55,5.5,3.49,5,5,2
0.7,61.8,56,5.69,5.71,3.52,3,5,2
0.59,61.6,57,5.35,5.39,3.31,3,6,2
0.62,62,56,5.45,5.49,3.39,3,4,2
0.71,62.2,56,5.76,5.7,3.56,3,5,2
0.72,60.1,60.5,5.76,5.85,3.48,2,2,2
0.7,62.1,56,5.64,5.67,3.51,5,4,2
0.53,62.2,54,5.19,5.22,3.24,3,5,2
0.71,61.6,57,5.74,5.79,3.55,3,3,2
0.76,62.8,61,5.78,5.74,3.62,4,2,2
0.7,60.9,62,5.72,5.67,3.47,4,3,2
0.7,63.8,58,5.66,5.59,3.59,2,3,2
0.7,60.3,55,5.8,5.75,3.48,4,3,2
0.7,56.9,62,5.87,5.9,3.35,5,5,2
0.7,61.1,60,5.67,5.62,3.45,4,4,2
0.53,62,57,5.17,5.2,3.21,3,5,2
0.61,62.4,55,5.39,5.44,3.38,3,4,2
0.51,61.9,57,5.17,5.14,3.19,3,7,2
0.72,63.3,59,5.66,5.62,3.57,5,2,2
0.6,63.2,56,5.39,5.3,3.38,5,6,2
0.59,60.8,57,5.42,5.37,3.28,4,6,2
0.65,61.3,59,5.51,5.61,3.41,5,4,2
0.62,62.4,57,5.44,5.46,3.4,3,4,2
0.71,61.9,56,5.7,5.73,3.54,3,2,2
0.74,61.7,56,5.76,5.9,3.6,5,6,2
0.75,63,58,5.76,5.79,3.64,5,3,2
0.54,62.1,54,5.24,5.26,3.26,3,5,2
0.71,62.8,59,5.68,5.63,3.55,4,3,2
0.63,61.2,56,5.56,5.51,3.39,3,5,2
0.5,58.9,61,5.18,5.2,3.06,2,6,2
0.71,62.9,56,5.68,5.73,3.59,5,4,2
0.7,61.8,59,5.68,5.59,3.48,4,4,2
0.7,62,61,5.67,5.62,3.5,4,4,2
0.77,64.1,55,5.8,5.86,3.73,2,2,2
0.7,63.5,61,5.64,5.61,3.57,5,4,2
0.7,60.2,61,5.76,5.66,3.44,4,3,2
0.7,62.9,60,5.57,5.49,3.48,4,5,2
0.7,59.8,56,5.78,5.73,3.44,4,5,2
0.7,62.2,58,5.74,5.68,3.55,4,3,2
0.71,62.8,59,5.64,5.67,3.55,5,2,2
0.58,58.6,64,5.4,5.46,3.18,2,6,2
0.7,58.9,65,5.69,5.76,3.37,2,3,2
0.63,63.3,59.2,5.42,5.44,3.44,5,4,2
0.56,60.8,60,5.32,5.34,3.24,5,7,2
0.72,63.9,62,5.7,5.63,3.62,2,5,2
0.63,61.6,60.7,5.46,5.52,3.38,2,5,2
0.57,61.9,55,5.34,5.32,3.3,3,5,2
0.3,62.2,60,4.28,4.24,2.65,4,3,1
0.3,60.8,61,4.3,4.25,2.6,4,3,1
0.3,63.4,58,4.29,4.26,2.71,5,3,1
0.3,63.4,57,4.31,4.27,2.72,5,3,1
0.3,62.9,57,4.31,4.28,2.7,3,3,1
0.3,63.4,58,4.24,4.21,2.68,5,3,1
0.3,63.5,55,4.3,4.27,2.72,5,6,1
0.3,61.7,61,4.33,4.29,2.66,4,6,1
0.33,59.1,59,4.54,4.59,2.7,5,6,1
0.33,63.1,56,4.42,4.45,2.8,2,6,1
0.33,59,62,4.49,4.52,2.66,5,3,1
0.29,61.7,55,4.27,4.3,2.64,5,3,1
0.29,60.9,57,4.28,4.32,2.61,5,4,1
0.29,61.6,56,4.24,4.28,2.63,5,4,1
0.31,63.6,55,4.27,4.32,2.73,5,2,1
0.8,63.9,57,5.86,5.84,3.74,2,5,2
0.73,60.6,59,5.81,5.77,3.51,4,5,2
0.71,62.3,57,5.66,5.74,3.55,3,6,2
0.7,57.9,63,5.8,5.84,3.37,2,5,2
0.7,63.7,55,5.62,5.69,3.6,5,5,2
0.5,61.7,57,5.11,5.13,3.16,3,6,2
0.58,60.6,57,5.4,5.45,3.29,3,6,2
0.58,61.8,55,5.39,5.35,3.32,4,6,2
0.58,57.9,56,5.52,5.49,3.19,1,6,2
0.58,61.4,58,5.37,5.34,3.29,4,7,2
0.57,61,56,5.36,5.4,3.28,3,5,2
0.74,62.9,57,5.79,5.76,3.63,4,2,2
0.7,62.4,60,5.72,5.63,3.54,4,6,2
0.7,60.7,58,5.73,5.77,3.49,5,5,2
0.57,62.2,56,5.3,5.33,3.3,3,3,2
0.95,61.7,59,6.32,6.26,3.88,4,1,2
0.62,62.2,58,5.41,5.46,3.38,4,6,2
0.7,60.4,58,5.76,5.82,3.5,4,5,2
0.7,62.4,56,5.64,5.7,3.54,5,5,2
0.7,59.8,60,5.75,5.83,3.46,5,5,2
0.7,62.3,57,5.65,5.69,3.53,5,5,2
0.61,60,65,5.53,5.47,3.3,2,5,2
0.51,61.6,55,5.13,5.16,3.17,3,4,2
0.73,61.4,58,5.83,5.8,3.57,4,5,2
0.51,61.7,56,5.11,5.13,3.16,3,5,2
0.72,60.3,59,5.77,5.83,3.5,3,3,2
0.74,62.8,59,5.72,5.77,3.61,5,3,2
0.71,60.9,59,5.74,5.69,3.48,4,5,2
0.71,63.3,60,5.61,5.54,3.53,5,5,2
0.71,57,68,6.05,5.87,3.4,1,5,2
0.9,61.9,59,6.16,6.18,3.82,5,5,2
0.49,61.9,56,5.05,5.1,3.14,3,6,2
0.7,61.8,59,5.67,5.73,3.52,5,2,2
0.59,61.2,58,5.4,5.45,3.32,5,6,2
0.9,62.4,63,6.13,6.01,3.79,5,6,2
0.7,62.6,56,5.69,5.66,3.55,3,5,2
0.58,60,57,5.44,5.42,3.26,5,5,2
0.74,60.9,60,5.81,5.75,3.52,4,3,2
0.83,62.9,56,5.98,5.94,3.75,3,2,2
0.57,61.3,57,5.29,5.38,3.27,3,6,2
0.56,62,56,5.28,5.3,3.28,3,4,2
0.71,62.5,61,5.68,5.64,3.54,4,2,2
0.56,61.2,57,5.31,5.35,3.26,3,5,2
0.54,61.5,55,5.26,5.27,3.24,3,5,2
0.71,61.6,56,5.68,5.74,3.52,3,5,2
0.71,62.5,59,5.75,5.71,3.58,4,2,2
0.72,61.4,61,5.77,5.7,3.52,4,1,2
0.51,62.2,56,5.12,5.08,3.17,3,5,2
